日期,天序号,时段序号,时段起,时段止,电价_元每kWh,负载_kW,光伏实际_kW,光伏预报0_kW,光伏预报6_kW,光伏预报12_kW,光伏预报18_kW,计划购电量_kWh,调整购电量_kWh,欠取量_kWh,超用量_kWh,充电量_kWh,放电量_kWh,紧急购电量_kWh,弃光电量_kWh,时段末储电量_kWh,终端余值单价_元每kWh
2025-08-11,223,120,19:50,20:00,1.6406,5642.3800,0.0000,0.0000,0.0000,0.0000,0.0000,107.0633,107.0633,0.0000,0.0000,0.0000,833.3333,0.0000,0.0000,4903.7037,0.3858
2025-08-11,223,121,20:00,20:10,1.6691,5876.9710,0.0061,0.0000,0.0000,0.0000,0.0000,146.1618,146.1618,0.0000,0.0000,0.0000,833.3333,0.0000,0.0010,3977.7778,0.3858
2025-08-11,223,122,20:10,20:20,1.6562,5831.2575,0.0000,0.0000,0.0000,0.0000,0.0000,138.5429,138.5429,0.0000,0.0000,0.0000,833.3333,0.0000,0.0000,3051.8519,0.3858
2025-08-11,223,123,20:20,20:30,1.6700,5587.3500,0.0000,0.0000,0.0000,0.0000,0.0000,97.8917,97.8917,0.0000,0.0000,0.0000,833.3333,0.0000,0.0000,2125.9259,0.3858
2025-08-11,223,124,20:30,20:40,1.7234,5641.2106,0.0000,0.0000,0.0000,0.0000,0.0000,106.8684,106.8684,0.0000,0.0000,0.0000,833.3333,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,125,20:40,20:50,1.4702,5721.3412,0.0000,0.0000,0.0000,0.0000,0.0000,953.5569,953.5569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,126,20:50,21:00,1.0571,5664.2600,0.0000,0.0000,0.0000,0.0000,0.0000,944.0433,944.0433,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,127,21:00,21:10,1.0126,5596.5169,0.0000,0.0000,0.0000,0.0000,0.0000,932.7528,932.7528,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,128,21:10,21:20,1.0755,5578.3861,0.0000,0.0000,0.0000,0.0000,0.0000,929.7310,929.7310,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,129,21:20,21:30,1.0936,5647.8200,0.0000,0.0000,0.0000,0.0000,0.0000,941.3033,941.3033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,130,21:30,21:40,1.1352,5715.5872,0.0000,0.0000,0.0000,0.0000,0.0000,952.5979,952.5979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,131,21:40,21:50,0.9203,5239.9907,0.0000,0.0000,0.0000,0.0000,0.0000,873.3318,873.3318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,132,21:50,22:00,0.5664,4629.4000,0.0000,0.0000,0.0000,0.0000,0.0000,771.5667,771.5667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,133,22:00,22:10,0.5173,4861.6544,0.0000,0.0000,0.0000,0.0000,0.0000,810.2757,810.2757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,134,22:10,22:20,0.5770,4990.3787,0.0000,0.0000,0.0000,0.0000,0.0000,831.7298,831.7298,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,135,22:20,22:30,0.5687,4726.1100,0.0000,0.0000,0.0000,0.0000,0.0000,787.6850,787.6850,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,136,22:30,22:40,0.5203,4707.5139,0.0000,0.0000,0.0000,0.0000,0.0000,784.5856,784.5856,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,137,22:40,22:50,0.5335,4701.0327,0.0000,0.0000,0.0000,0.0000,0.0000,783.5054,783.5054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,138,22:50,23:00,0.5877,4557.7100,0.0000,0.0000,0.0000,0.0000,0.0000,759.6183,759.6183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,139,23:00,23:10,0.5685,4428.5198,0.0000,0.0000,0.0000,0.0000,0.0000,738.0866,738.0866,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,140,23:10,23:20,0.5417,4400.9019,0.0000,0.0000,0.0000,0.0000,0.0000,733.4836,733.4836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,141,23:20,23:30,0.5517,4495.3300,0.0000,0.0000,0.0000,0.0000,0.0000,749.2217,749.2217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,142,23:30,23:40,0.5690,4649.7600,0.0000,0.0000,0.0000,0.0000,0.0000,774.9600,774.9600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,143,23:40,23:50,0.5407,4673.9789,0.0000,0.0000,0.0000,0.0000,0.0000,778.9965,778.9965,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-11,223,144,23:50,24:00,0.4811,4606.3500,0.0000,0.0000,0.0000,0.0000,0.0000,767.7250,767.7250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1200.0000,0.3858
2025-08-12,224,1,0:00,0:10,0.4638,4672.9262,0.0000,0.0000,0.0000,0.0000,0.0000,1612.1544,1612.1544,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,1950.0000,0.4210
2025-08-12,224,2,0:10,0:20,0.5054,4804.9262,0.0000,0.0000,0.0000,0.0000,0.0000,800.8210,800.8210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1950.0000,0.4210
2025-08-12,224,3,0:20,0:30,0.5510,4738.4100,0.0000,0.0000,0.0000,0.0000,0.0000,789.7350,789.7350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1950.0000,0.4210
2025-08-12,224,4,0:30,0:40,0.5246,4307.1899,0.0000,0.0000,0.0000,0.0000,0.0000,717.8650,717.8650,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1950.0000,0.4210
2025-08-12,224,5,0:40,0:50,0.4898,4174.1526,0.0000,0.0000,0.0000,0.0000,0.0000,1529.0254,1529.0254,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,2700.0000,0.4210
2025-08-12,224,6,0:50,1:00,0.4956,4384.8400,0.0000,0.0000,0.0000,0.0000,0.0000,1080.0907,1080.0907,0.0000,0.0000,349.2840,0.0000,0.0000,0.0000,3014.3556,0.4210
2025-08-12,224,7,1:00,1:10,0.5267,4335.9834,0.0000,0.0000,0.0000,0.0000,0.0000,722.6639,722.6639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3014.3556,0.4210
2025-08-12,224,8,1:10,1:20,0.5133,4133.0738,0.0000,0.0000,0.0000,0.0000,0.0000,688.8456,688.8456,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3014.3556,0.4210
2025-08-12,224,9,1:20,1:30,0.4852,4075.5600,0.0000,0.0000,0.0000,0.0000,0.0000,1512.5933,1512.5933,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,3764.3556,0.4210
2025-08-12,224,10,1:30,1:40,0.5323,4295.1833,0.0000,0.0000,0.0000,0.0000,0.0000,715.8639,715.8639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3764.3556,0.4210
2025-08-12,224,11,1:40,1:50,0.5406,4257.4394,0.0000,0.0000,0.0000,0.0000,0.0000,709.5732,709.5732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3764.3556,0.4210
2025-08-12,224,12,1:50,2:00,0.4982,4065.3600,0.0000,0.0000,0.0000,0.0000,0.0000,677.5600,677.5600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3764.3556,0.4210
2025-08-12,224,13,2:00,2:10,0.5073,4317.2777,0.0000,0.0000,0.0000,0.0000,0.0000,719.5463,719.5463,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3764.3556,0.4210
2025-08-12,224,14,2:10,2:20,0.5112,4408.7770,0.0000,0.0000,0.0000,0.0000,0.0000,734.7962,734.7962,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3764.3556,0.4210
2025-08-12,224,15,2:20,2:30,0.4828,4171.6100,0.0000,0.0000,0.0000,0.0000,0.0000,1528.6017,1528.6017,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,4514.3556,0.4210
2025-08-12,224,16,2:30,2:40,0.4651,4063.9317,0.0000,0.0000,0.0000,0.0000,0.0000,1510.6553,1510.6553,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,5264.3556,0.4210
2025-08-12,224,17,2:40,2:50,0.4957,4072.1854,0.0000,0.0000,0.0000,0.0000,0.0000,678.6976,678.6976,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5264.3556,0.4210
2025-08-12,224,18,2:50,3:00,0.5481,4180.6000,0.0000,0.0000,0.0000,0.0000,0.0000,696.7667,696.7667,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5264.3556,0.4210
2025-08-12,224,19,3:00,3:10,0.5533,4413.9232,0.0000,0.0000,0.0000,0.0000,0.0000,735.6539,735.6539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5264.3556,0.4210
2025-08-12,224,20,3:10,3:20,0.5208,4479.2293,0.0000,0.0000,0.0000,0.0000,0.0000,746.5382,746.5382,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5264.3556,0.4210
2025-08-12,224,21,3:20,3:30,0.5026,4364.1300,0.0000,0.0000,0.0000,0.0000,0.0000,727.3550,727.3550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5264.3556,0.4210
2025-08-12,224,22,3:30,3:40,0.5345,4307.1833,0.0000,0.0000,0.0000,0.0000,0.0000,717.8639,717.8639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5264.3556,0.4210
2025-08-12,224,23,3:40,3:50,0.5042,4123.2028,0.0045,0.0000,0.0000,0.0000,0.0000,687.2005,687.2005,0.0000,0.0000,0.0000,0.0000,0.0000,0.0008,5264.3556,0.4210
2025-08-12,224,24,3:50,4:00,0.4384,3920.6100,0.0000,0.0000,0.0000,0.0000,0.0000,1486.7683,1486.7683,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,6014.3556,0.4210
2025-08-12,224,25,4:00,4:10,0.4738,4018.4404,0.0000,0.0000,0.0000,0.0000,0.0000,1503.0734,1503.0734,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,6764.3556,0.4210
2025-08-12,224,26,4:10,4:20,0.4908,3989.6086,0.0631,0.0000,0.0000,0.0000,0.0000,1498.2681,1498.2681,0.0000,0.0000,833.3333,0.0000,0.0000,0.0105,7514.3556,0.4210
2025-08-12,224,27,4:20,4:30,0.4562,3795.8100,0.0000,0.0000,0.0000,0.0000,0.0000,1465.9683,1465.9683,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,8264.3556,0.4210
2025-08-12,224,28,4:30,4:40,0.4656,3852.1654,0.0000,0.0000,0.0000,0.0000,0.0000,1475.3609,1475.3609,0.0000,0.0000,833.3333,0.0000,0.0000,0.0000,9014.3556,0.4210
2025-08-12,224,29,4:40,4:50,0.5206,4068.6851,0.8783,0.0000,0.0000,0.0000,0.0000,678.1142,678.1142,0.0000,0.0000,0.0000,0.0000,0.0000,0.1464,9014.3556,0.4210
2025-08-12,224,30,4:50,5:00,0.5636,4226.5300,0.0000,0.0000,0.0000,0.0000,0.0000,704.4217,704.4217,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9014.3556,0.4210
2025-08-12,224,31,5:00,5:10,0.5373,4189.3873,0.0000,167.0791,167.0791,167.0791,167.0791,670.3847,670.3847,0.0000,0.0000,0.0000,0.0000,27.8465,0.0000,9014.3556,0.4210
2025-08-12,224,32,5:10,5:20,0.5174,4126.3758,16.9429,334.1583,334.1583,334.1583,334.1583,632.0363,632.0363,0.0000,0.0000,0.0000,0.0000,52.8692,0.0000,9014.3556,0.4210
2025-08-12,224,33,5:20,5:30,0.4709,4067.2500,127.1625,501.2374,501.2374,501.2374,501.2374,1427.6688,1427.6688,0.0000,0.0000,833.3333,0.0000,62.3458,0.0000,9764.3556,0.4210
2025-08-12,224,34,5:30,5:40,0.3472,3975.0929,373.9447,668.3165,668.3165,668.3165,668.3165,1384.4627,1384.4627,0.0000,0.0000,833.3333,0.0000,49.0620,0.0000,10514.3556,0.4210
2025-08-12,224,35,5:40,5:50,0.5660,4370.0616,662.1038,835.3957,835.3957,835.3957,835.3957,589.1110,589.1110,0.0000,0.0000,0.0000,0.0000,28.8820,0.0000,10514.3556,0.4210
2025-08-12,224,36,5:50,6:00,0.9804,5027.6500,943.2375,1002.4748,1002.4748,1002.4748,1002.4748,0.0000,0.0000,0.0000,0.0000,0.0000,670.8625,9.8729,0.0000,9768.9528,0.4210
2025-08-12,224,37,6:00,6:10,0.9792,5128.7763,1250.1540,1333.5082,1333.5082,1333.5082,1333.5082,0.0000,0.0000,0.0000,0.0000,0.0000,632.5447,13.8924,0.0000,9066.1254,0.4210
2025-08-12,224,38,6:10,6:20,0.8224,5004.9501,1605.1944,1664.5415,1664.5415,1664.5415,1664.5415,0.0000,0.0000,0.0000,0.0000,0.0000,556.7348,9.8912,0.0000,8447.5312,0.4210
2025-08-12,224,39,6:20,6:30,0.7682,4913.8800,1939.6500,1995.5749,1995.5749,1995.5749,1995.5749,0.0000,0.0000,0.0000,0.0000,0.0000,486.3842,9.3208,0.0000,7907.1043,0.4210
2025-08-12,224,40,6:30,6:40,0.8131,4822.1541,2171.6352,2326.6083,2326.6083,2326.6083,2326.6083,0.0000,0.0000,0.0000,0.0000,0.0000,415.9243,25.8288,0.0000,7444.9662,0.4210
2025-08-12,224,41,6:40,6:50,0.8247,4994.0253,2505.9628,2657.6416,2657.6416,2657.6416,2657.6416,0.0000,0.0000,0.0000,0.0000,0.0000,389.3973,25.2798,0.0000,7012.3025,0.4210
2025-08-12,224,42,6:50,7:00,0.7637,5257.9100,2977.0125,2988.6750,2988.6750,2988.6750,2988.6750,0.0000,0.0000,0.0000,0.0000,0.0000,378.2058,1.9438,0.0000,6592.0738,0.4210
2025-08-12,224,43,7:00,7:10,0.7097,5158.6042,3410.8049,3332.2375,3332.2375,3332.2375,3332.2375,0.0000,0.0000,0.0000,0.0000,0.0000,304.3944,0.0000,13.0946,6253.8578,0.4210
2025-08-12,224,44,7:10,7:20,0.7183,5135.6951,3773.8883,3675.8000,3675.8000,3675.8000,3675.8000,0.0000,0.0000,0.0000,0.0000,0.0000,243.3159,0.0000,16.3481,5983.5068,0.4210
2025-08-12,224,45,7:20,7:30,0.7186,5219.8900,4108.9875,4019.3625,4019.3625,4019.3625,4019.3625,0.0000,0.0000,0.0000,0.0000,0.0000,200.0879,0.0000,14.9375,5761.1869,0.4210
2025-08-12,224,46,7:30,7:40,0.6293,5114.8313,4468.5985,4362.9250,4362.9250,4362.9250,4362.9250,0.0000,0.0000,0.0000,0.0000,0.0000,125.3177,0.0000,17.6122,5621.9450,0.4210
2025-08-12,224,47,7:40,7:50,0.7819,5706.7896,4793.2304,4706.4875,4706.4875,4706.4875,4706.4875,0.0000,0.0000,0.0000,0.0000,0.0000,166.7170,0.0000,14.4572,5436.7039,0.4210
2025-08-12,224,48,7:50,8:00,1.1022,6773.5000,5050.0500,5050.0500,5050.0500,5050.0500,5050.0500,0.0000,0.0000,0.0000,0.0000,0.0000,287.2417,0.0000,0.0000,5117.5465,0.4210
2025-08-12,224,49,8:00,8:10,1.1537,7062.8906,5283.5592,5236.3732,5219.5954,5219.5954,5219.5954,0.0000,0.0000,0.0000,0.0000,0.0000,307.2159,0.0000,10.6606,4776.1955,0.4210
2025-08-12,224,50,8:10,8:20,1.0855,6840.6261,5617.5505,5422.6965,5389.1408,5389.1408,5389.1408,0.0000,0.0000,0.0000,0.0000,0.0000,241.9142,0.0000,38.0683,4507.4019,0.4210
2025-08-12,224,51,8:20,8:30,1.0534,6588.5600,5973.3000,5609.0197,5558.6861,5558.6861,5558.6861,0.0000,0.0000,0.0000,0.0000,0.0000,171.6456,0.0000,69.1023,4316.6846,0.4210
2025-08-12,224,52,8:30,8:40,1.0565,6541.4721,6105.8823,5795.3430,5728.2315,5728.2315,5728.2315,0.0000,0.0000,0.0000,0.0000,0.0000,135.5401,0.0000,62.9418,4166.0845,0.4210
2025-08-12,224,53,8:40,8:50,1.0480,6656.7228,6004.5439,5981.6663,5897.7769,5897.7769,5897.7769,0.0000,0.0000,0.0000,0.0000,0.0000,126.4910,0.0000,17.7945,4025.5389,0.4210
2025-08-12,224,54,8:50,9:00,1.0141,6730.1800,5993.5875,6167.9895,6067.3223,6067.3223,6067.3223,0.0000,0.0000,0.0000,0.0000,0.0000,110.4763,12.2891,0.0000,3902.7875,0.4210
2025-08-12,224,55,9:00,9:10,0.9787,6596.6434,6442.3664,6309.1648,6250.7527,6250.7527,6250.7527,0.0000,0.0000,0.0000,0.0000,0.0000,57.6485,0.0000,31.9356,3838.7337,0.4210
2025-08-12,224,56,9:10,9:20,0.9491,6604.9818,6825.5187,6450.3402,6434.1830,6434.1830,6434.1830,0.0000,0.0000,0.0000,0.0000,0.0000,28.4665,0.0000,65.2226,3807.1043,0.4210
2025-08-12,224,57,9:20,9:30,0.9367,6822.6400,6877.5375,6591.5155,6617.6134,6617.6134,6617.6134,0.0000,0.0000,0.0000,0.0000,0.0000,34.1711,0.0000,43.3207,3769.1364,0.4210
2025-08-12,224,58,9:30,9:40,0.9653,6922.9183,6822.7625,6732.6908,6801.0438,6801.0438,6801.0438,0.0000,0.0000,0.0000,0.0000,0.0000,20.3124,0.0000,3.6198,3746.5670,0.4210
2025-08-12,224,59,9:40,9:50,1.0678,6670.8094,6888.4721,6873.8662,6984.4741,6984.4741,6984.4741,0.0000,0.0000,0.0000,0.0000,52.2775,0.0000,16.0003,0.0000,3793.6167,0.4210
2025-08-12,224,60,9:50,10:00,1.1768,6413.1900,7063.8000,7015.0415,7167.9045,7167.9045,7167.9045,0.0000,0.0000,0.0000,0.0000,125.7858,0.0000,17.3507,0.0000,3906.8239,0.4210
2025-08-12,224,61,10:00,10:10,1.1739,6738.9576,7186.3012,7130.5456,7284.1328,7284.1328,7284.1328,0.0000,0.0000,0.0000,0.0000,90.8625,0.0000,16.3053,0.0000,3988.6002,0.4210
2025-08-12,224,62,10:10,10:20,1.1423,7014.5578,7408.0540,7246.0498,7400.3612,7400.3612,7400.3612,0.0000,0.0000,0.0000,0.0000,64.3006,0.0000,0.0000,1.2821,4046.4707,0.4210
2025-08-12,224,63,10:20,10:30,1.1706,6914.4800,7659.9375,7361.5539,7516.5895,7516.5895,7516.5895,0.0000,0.0000,0.0000,0.0000,100.3516,0.0000,0.0000,23.8913,4136.7871,0.4210
2025-08-12,224,64,10:30,10:40,1.2222,6740.1247,7681.3290,7477.0581,7632.8179,7632.8179,7632.8179,0.0000,0.0000,0.0000,0.0000,148.7822,0.0000,0.0000,8.0852,4270.6911,0.4210
2025-08-12,224,65,10:40,10:50,0.9687,6801.8265,7649.8736,7592.5623,7749.0462,7749.0462,7749.0462,0.0000,0.0000,0.0000,0.0000,157.8700,0.0000,16.5288,0.0000,4412.7741,0.4210
2025-08-12,224,66,10:50,11:00,0.5621,6956.9400,7735.3125,7708.0664,7865.2746,7865.2746,7865.2746,0.0000,0.0000,0.0000,0.0000,151.3891,0.0000,21.6603,0.0000,4549.0243,0.4210
2025-08-12,224,67,11:00,11:10,0.5084,6804.6180,7974.1892,7732.8538,8034.6640,8034.6640,8034.6640,0.0000,0.0000,0.0000,0.0000,205.0077,0.0000,10.0791,0.0000,4733.5312,0.4210
2025-08-12,224,68,11:10,11:20,0.5344,6689.7912,8350.1894,7757.6412,8204.0534,8204.0534,8204.0534,0.0000,0.0000,0.0000,0.0000,252.3770,0.0000,0.0000,24.3560,4960.6705,0.4210
2025-08-12,224,69,11:20,11:30,0.4861,6806.8900,8761.2750,7782.4286,8373.4428,8373.4428,8373.4428,670.7436,0.0000,670.7436,0.0000,261.0921,0.0000,0.0000,64.6387,5195.6534,0.4210
2025-08-12,224,70,11:30,11:40,0.4843,6954.2042,9040.0049,7807.2160,8542.8323,8542.8323,8542.8323,691.1647,0.0000,691.1647,0.0000,264.7713,0.0000,0.0000,82.8621,5433.9476,0.4210
2025-08-12,224,71,11:40,11:50,0.4737,6740.2165,9065.0460,7832.0034,8712.2217,8712.2217,8712.2217,651.3689,245.7884,405.5804,0.0000,574.4560,0.0000,0.0000,58.8041,5950.9580,0.4210
2025-08-12,224,72,11:50,12:00,0.4298,6349.9600,9008.9250,7856.7908,8881.6111,8881.6111,8881.6111,582.1949,411.3915,170.8034,0.0000,833.3333,0.0000,0.0000,21.2190,6700.9580,0.4210
2025-08-12,224,73,12:00,12:10,0.4033,6354.5698,9159.5196,7706.3654,8753.3185,8772.6148,8772.6148,608.0341,430.3258,177.7082,0.0000,833.3333,0.0000,0.0000,64.4841,7450.9580,0.4210
2025-08-12,224,74,12:10,12:20,0.4292,6409.6357,9158.1804,7555.9400,8625.0259,8663.6185,8663.6185,642.2826,457.6695,184.6131,0.0000,833.3333,0.0000,0.0000,82.4270,8200.9580,0.4210
2025-08-12,224,75,12:20,12:30,0.4621,6413.4400,8894.5875,7405.5146,8496.7333,8554.6222,8554.6222,667.9876,229.7032,438.2843,0.0000,586.5669,0.0000,0.0000,56.6609,8728.8682,0.4210
2025-08-12,224,76,12:30,12:40,0.4537,6616.9589,8626.5681,7255.0892,8368.4406,8445.6259,8445.6259,726.9783,528.5555,198.4228,0.0000,833.3333,0.0000,0.0000,30.1570,9478.8682,0.4210
2025-08-12,224,77,12:40,12:50,0.6301,6781.0464,8431.4336,7104.6638,8240.1480,8336.6296,8336.6296,0.0000,0.0000,0.0000,0.0000,259.2639,0.0000,0.0000,15.8007,9712.2057,0.4210
2025-08-12,224,78,12:50,13:00,0.9014,6827.2800,8316.7125,6954.2384,8111.8554,8227.6333,8227.6333,0.0000,0.0000,0.0000,0.0000,233.3922,0.0000,0.0000,14.8465,9922.2587,0.4210
2025-08-12,224,79,13:00,13:10,0.9211,6895.9760,8250.6489,6907.9066,7982.3251,8114.9973,8114.9973,0.0000,0.0000,0.0000,0.0000,203.1702,0.0000,0.0000,22.6086,10105.1119,0.4210
2025-08-12,224,80,13:10,13:20,0.8538,6862.9798,8133.3401,6861.5747,7852.7947,8002.3613,8002.3613,0.2342,0.0000,0.2342,0.0000,189.8969,0.0000,0.0000,21.8298,10276.0192,0.4210
2025-08-12,224,81,13:20,13:30,0.8483,6867.4000,8042.1375,6815.2429,7723.2644,7889.7253,7889.7253,8.6928,0.0000,8.6928,0.0000,170.3876,0.0000,0.0000,25.4020,10429.3680,0.4210
2025-08-12,224,82,13:30,13:40,0.9059,7156.6624,8120.7438,6768.9111,7593.7341,7777.0894,7777.0894,0.0000,0.0000,0.0000,0.0000,103.4045,0.0000,0.0000,57.2757,10522.4320,0.4210
2025-08-12,224,83,13:40,13:50,1.0259,7118.1281,8020.5620,6722.5792,7464.2037,7664.4534,7664.4534,0.0000,0.0000,0.0000,0.0000,91.0542,0.0000,0.0000,59.3514,10604.3808,0.4210
2025-08-12,224,84,13:50,14:00,1.1433,6759.3500,7690.3500,6676.2474,7334.6734,7551.8174,7551.8174,0.0000,0.0000,0.0000,0.0000,132.0779,0.0000,0.0000,23.0888,10723.2509,0.4210
2025-08-12,224,85,14:00,14:10,1.1760,6752.1048,7403.9717,6615.0722,7044.8753,7263.7655,7263.7655,0.0000,0.0000,0.0000,0.0000,85.2768,0.0000,0.0000,23.3677,10800.0000,0.4210
2025-08-12,224,86,14:10,14:20,1.2279,7061.7832,7054.8579,6553.8970,6755.0772,6975.7135,6975.7135,0.0000,0.0000,0.0000,0.0000,0.0000,14.3449,0.0000,13.1907,10784.0612,0.4210
2025-08-12,224,87,14:20,14:30,1.3166,7289.8000,6650.4375,6492.7218,6465.2790,6687.6616,6687.6616,0.0000,0.0000,0.0000,0.0000,0.0000,100.3564,6.2040,0.0000,10672.5541,0.4210
2025-08-12,224,88,14:30,14:40,1.3134,7080.6935,6363.7689,6431.5465,6175.4809,6399.6097,6399.6097,0.0000,0.0000,0.0000,0.0000,0.0000,113.5140,5.9735,0.0000,10546.4274,0.4210
2025-08-12,224,89,14:40,14:50,1.0519,6939.4542,6172.4660,6370.3713,5885.6828,6111.5577,6111.5577,0.0000,0.0000,0.0000,0.0000,0.0000,137.9827,0.0000,10.1514,10393.1133,0.4210
2025-08-12,224,90,14:50,15:00,0.7176,7026.5600,5935.6125,6309.1961,5595.8847,5823.5058,5823.5058,119.5607,119.5607,0.0000,0.0000,0.0000,80.9484,0.0000,18.6845,10303.1706,0.4210
2025-08-12,224,91,15:00,15:10,0.7046,7054.1970,5533.6833,5988.6538,5292.9360,5544.5730,5544.5730,903.2345,803.6366,99.5979,0.0000,552.0326,0.0000,1.8150,0.0000,10800.0000,0.4210
2025-08-12,224,92,15:10,15:20,0.8091,7174.2069,5191.8816,5668.1115,4989.9873,5265.6403,5265.6403,251.0159,318.0944,0.0000,67.0785,0.0000,0.0000,12.2931,0.0000,10800.0000,0.4210
2025-08-12,224,93,15:20,15:30,0.8538,7347.2200,4992.1500,5347.5693,4687.0385,4986.7075,4986.7075,333.2751,393.4187,0.0000,60.1436,0.0000,0.0000,0.0000,0.9071,10800.0000,0.4210
2025-08-12,224,94,15:30,15:40,0.8580,7325.9309,4804.1853,5027.0270,4384.0898,4707.7747,4707.7747,383.1507,436.3594,0.0000,53.2087,0.0000,0.0000,0.0000,16.0684,10800.0000,0.4210
2025-08-12,224,95,15:40,15:50,0.8990,7253.6273,4571.9144,4706.4847,4081.1411,4428.8420,4428.8420,424.5238,470.7976,0.0000,46.2738,0.0000,0.0000,0.0000,23.8454,10800.0000,0.4210
2025-08-12,224,96,15:50,16:00,0.9477,7218.7800,4316.8500,4385.9424,3778.1924,4149.9092,4149.9092,472.1396,511.4785,0.0000,39.3389,0.0000,0.0000,0.0000,27.8235,10800.0000,0.4210
2025-08-12,224,97,16:00,16:10,0.9132,7190.6228,4072.5095,4112.0209,3513.2798,3865.2873,3865.2873,513.1003,554.2226,0.0000,41.1223,0.0000,0.0000,0.0000,34.5370,10800.0000,0.4210
2025-08-12,224,98,16:10,16:20,0.9305,7274.7113,3705.1705,3838.0993,3248.3672,3580.6654,3580.6654,572.7687,615.6743,0.0000,42.9057,0.0000,0.0000,0.0000,20.7509,10800.0000,0.4210
2025-08-12,224,99,16:20,16:30,1.0085,7382.6600,3282.9000,3564.1778,2983.4545,3296.0435,3296.0435,636.4137,681.1028,0.0000,44.6891,0.0000,0.0000,2.1906,0.0000,10800.0000,0.4210
2025-08-12,224,100,16:30,16:40,1.0181,7288.0719,3025.9093,3290.2563,2718.5419,3011.4215,3011.4215,666.3026,712.7751,0.0000,46.4725,0.0000,0.0000,0.0000,2.4146,10800.0000,0.4210
2025-08-12,224,101,16:40,16:50,1.0096,7127.6701,2794.2925,3016.3347,2453.6293,2726.7996,2726.7996,685.2226,733.4784,0.0000,48.2559,0.0000,0.0000,0.0000,11.2488,10800.0000,0.4210
